t,ds1_observed,ds2_observed,ds3_observed
3886,-0.590445112,0.841853794,0.42342782
3887,-0.552960757,0.618036424,0.494595884
3888,-0.498543608,0.64815928,0.367683275
3889,-0.398729813,0.788136638,0.172953945
3890,-0.331904019,0.902864038,0.092358136
3891,-0.287929011,0.936687599,0.285168919
3892,-0.364091928,0.746658032,0.343024927
3893,-0.514363367,0.865574242,0.360889848
3894,-0.513898104,0.865292708,0.29187413
3895,-0.402151338,0.853446048,0.305550493
3896,-0.281189494,0.988687659,0.310983401
3897,-0.238352298,0.655494372,0.317669624
3898,-0.225391071,0.800507958,0.179988888
3899,-0.217378882,0.646401696,0.186677008
3900,-0.283898073,0.754606501,0.179851551
3901,-0.300954971,0.75756155,0.419336228
3902,-0.168657578,0.802712146,0.041663954
3903,-0.270009604,0.666903771,0.156741382
3904,-0.145226455,0.551253814,0.315261955
3905,-0.199670597,0.466697843,0.099408901
3906,-0.111429171,0.656075632,0.227844037
3907,-0.260074776,0.583388894,0.130351052
3908,-0.220789755,0.626891845,0.178531034
3909,-0.29677191,0.943117483,0.208752975
3910,-0.413586201,0.72439872,-0.064305513
3911,-0.377990432,0.861472216,0.116730269
3912,-0.287581046,0.912255466,0.212170386
3913,-0.364470448,0.456781081,0.184699848
3914,-0.478618088,0.749177306,0.161402955
3915,-0.457148176,0.691213178,0.156245025
3916,-0.439013319,0.441763672,0.308996618
3917,-0.372863844,0.619356675,0.489649486
3918,-0.287151818,0.793680631,0.219551805
3919,-0.298971912,0.935125623,0.199024367
3920,-0.155485061,0.845971751,0.313704484
3921,-0.172161261,0.80850359,0.264008314
3922,-0.232844822,0.712425651,0.179481659
3923,-0.384900135,0.878440094,0.11990227
3924,-0.401302118,0.991730163,0.139976572
3925,-0.423050472,0.625818436,0.118976492
3926,-0.339157438,0.421185193,0.130839286
3927,-0.313716208,0.45032238,0.339610262
3928,-0.425740639,0.883861107,0.347160559
3929,-0.407350721,0.714670806,0.410745012
3930,-0.351969146,0.748747042,0.261355328
3931,-0.237772244,0.552233025,0.251252394
3932,-0.19595182,0.664801149,0.1778312
3933,-0.170949218,0.752621093,0.270884443
3934,-0.205695023,0.810651738,0.0572435
3935,-0.20653888,0.764263217,0.085000863
3936,-0.138355455,0.739313163,0.064537268
3937,-0.291108842,0.798997556,0.192187183
3938,-0.335834416,1.078430108,0.100492845
3939,-0.406801306,0.964642663,0.293043244
3940,-0.37253978,0.979962425,0.322214762
3941,-0.277559035,0.747838101,0.300872825
3942,-0.347419233,0.473052363,0.093026886
3943,-0.545497668,0.723275723,0.261298807
3944,-0.543574412,0.701198813,0.326490935
3945,-0.433231622,0.893046161,0.257255032
3946,-0.372046568,1.201687855,0.286771412
3947,-0.32907819,0.898742128,0.38087272
3948,-0.349183755,1.116097232,0.403381629
3949,-0.443904706,0.883521347,0.269053134
3950,-0.375850845,0.717877807,0.123486749
3951,-0.430010394,0.812232231,0.197323562
3952,-0.233166757,0.97292422,0.293665805
3953,-0.206358268,1.030769197,0.140639447
3954,-0.278438709,0.742888992,0.366625386
3955,-0.339475785,0.825661911,0.294788569
3956,-0.346975655,0.647765602,0.253149517
3957,-0.364013596,0.89832714,0.372998101
3958,-0.267753409,1.050356529,0.276239498
3959,-0.263404241,0.801945427,0.456186635
3960,-0.331616861,0.715845371,0.353287783
3961,-0.175123886,0.777012682,0.353362205
3962,-0.196735105,0.799018736,0.355217324
3963,-0.156994088,0.700631052,0.337005206
3964,-0.236923098,0.798375511,0.329056448
3965,-0.225543015,0.808287106,0.413608277
3966,-0.223450417,0.980487317,0.371603181
3967,-0.400703992,0.93030236,0.168546701
3968,-0.232547144,0.666825509,0.249082829
3969,-0.157639891,0.63294467,0.294380945
3970,-0.233415427,0.821651355,0.396046473
3971,-0.350158126,0.994485301,0.411677012
3972,-0.326535973,0.890401158,0.414046946
3973,-0.327090573,0.743439064,0.390232501
3974,-0.304639882,0.915014043,0.401280354
3975,-0.298871944,0.778662712,0.285815315
3976,-0.2688813,0.931162734,0.492015812
3977,-0.170246762,0.926118777,0.491543127
3978,-0.163080344,0.775564328,0.614230028
3979,-0.288668833,0.881145614,0.292434394
3980,-0.198167901,1.020122858,0.264878537
3981,-0.105199721,0.771804924,0.153426283
3982,0.089128299,0.828032634,0.309870151
3983,-0.097442946,0.74905052,0.383899143
3984,-0.136330839,0.846789779,0.278320468
3985,-0.351451805,0.654933173,0.305180805
3986,-0.310102715,0.787987042,0.614637639
3987,-0.362268506,0.953824528,0.472921559
3988,-0.203600425,0.759257723,0.404975447
3989,-0.290409901,0.624454599,0.25988276
3990,-0.431735253,0.713137155,0.331509104
3991,-0.446958719,0.798141937,0.528760253
3992,-0.579845067,0.989227393,0.540540864
3993,-0.468904064,0.665337025,0.469235448
3994,-0.606468981,0.784735132,0.470644253
3995,-0.549827312,0.901791376,0.578110391
3996,-0.673251968,0.899014969,0.683060392
3997,-0.63087885,0.804444902,0.390993786
3998,-0.438594736,0.88888433,0.306878415
3999,-0.385451409,0.870686632,0.425018512
4000,-0.438448097,0.845125282,0.390299379
4001,-0.412335675,0.82027415,0.379529926
4002,-0.385636974,1.105359589,0.559370837
4003,-0.326734567,0.918534608,0.418484398
4004,-0.42649947,1.235605303,0.36176412
4005,-0.350240538,0.926763086,0.339636406
4006,-0.554523607,0.961055799,0.437461163
4007,-0.554132683,0.841971788,0.267281225
4008,-0.544915169,0.897801449,0.337225481
4009,-0.450162971,1.189265641,0.282684735
4010,-0.4251755,0.794722214,0.271393368
4011,-0.520784438,1.088611106,0.419406944
4012,-0.564259299,0.706905905,0.334828392
4013,-0.504313895,0.689303951,0.391206398
4014,-0.478052202,0.733634881,0.43276149
4015,-0.496288637,0.841865186,0.309490323
4016,-0.502320317,0.997421037,0.387938396
4017,-0.41263594,0.888926683,0.461755797
4018,-0.438203922,0.775267866,0.417891921
4019,-0.425159217,0.89912908,0.466567116
4020,-0.235596266,0.829050201,0.399614095
4021,-0.373462226,0.781450098,0.615323409
4022,-0.520318625,0.780968656,0.620247832
4023,-0.429282282,1.043389696,0.279841931
4024,-0.475458444,0.651875339,0.168641662
4025,-0.485057515,1.083098832,0.340062192
4026,-0.530552825,0.862069964,0.373654144
4027,-0.525244863,0.821656017,0.256401181
4028,-0.371596174,1.001679605,0.25040008
4029,-0.311052606,1.102876862,0.218532301
4030,-0.256081761,1.157410618,0.29123637
4031,-0.392511563,1.160327779,0.221817632
4032,-0.478688229,1.115648759,0.28472588
4033,-0.681222751,0.62533821,0.254294751
4034,-0.679900181,0.82092939,0.374293899
4035,-0.537109654,0.783893935,0.267702228
4036,-0.458115099,1.088475395,0.030886752
4037,-0.454452785,0.884328154,0.233761506
4038,-0.436279846,1.012376307,0.091332943
4039,-0.475807658,1.015636254,0.078797073
4040,-0.436531479,0.877581845,0.389681114
4041,-0.360505551,0.794131898,0.339813771
4042,-0.490092082,0.976825931,0.366603662
4043,-0.439923087,0.736622896,0.338436189
4044,-0.348136247,0.85806419,0.248763151
4045,-0.381141778,0.739297227,0.380827632
4046,-0.316720781,0.820894646,0.360608387
4047,-0.09448955,0.894616364,0.379463744
4048,-0.148813957,0.865760982,0.237225857
4049,-0.151387918,0.821259169,0.202933605
4050,-0.243353045,0.883665015,0.287829532
4051,-0.243331286,0.729163431,0.314256172
4052,-0.221522915,0.723898786,0.365866699
4053,-0.226389035,0.730717971,0.302251524
4054,-0.328987689,0.839439781,0.246459118
4055,-0.314866094,1.046784269,0.259754349
4056,-0.205180718,1.038031158,0.413218803
4057,-0.200637181,0.765177092,0.173434701
4058,-0.157952309,1.204402639,0.385601587
4059,-0.2215216,0.733867641,0.291041682
4060,-0.194916175,0.964497642,0.377044905
4061,-0.212425424,0.680143099,0.323121967
4062,-0.325638179,0.671777013,0.407538088
4063,-0.315127705,0.648433794,0.50045852
4064,-0.41175825,0.798761874,0.364195085
4065,-0.460411599,0.869105366,0.206654341
4066,-0.433538568,0.821594535,0.266480353
4067,-0.403406411,0.681008336,0.021806243
4068,-0.498316504,0.673679889,-0.071115521
4069,-0.395042333,0.719441651,0.292422626
4070,-0.351428133,0.732801735,0.324607196
4071,-0.419320317,0.746457033,0.088242907
4072,-0.541084858,0.692938968,0.186700338
4073,-0.528037797,0.800498281,0.153087614
4074,-0.542710085,0.974537086,0.318243021
4075,-0.510745117,0.664318487,0.311432892
4076,-0.52421653,0.749620396,0.284556752
4077,-0.667327235,0.910003211,0.230756821
4078,-0.652850927,0.723140823,0.237084678
4079,-0.634941786,0.79659748,0.401404782
4080,-0.545455355,0.628896167,0.238593062
4081,-0.58007877,0.933006695,0.182386171
4082,-0.416979471,0.799790167,-0.012289477
4083,-0.572792452,0.684380679,0.43258216
4084,-0.4384444,0.656802865,0.305786968
4085,-0.452446876,0.74079183,0.299872914
4086,-0.375459985,0.964983158,0.29960053
4087,-0.374728067,0.662496832,0.244416983
4088,-0.287858729,0.636391963,0.314654249
4089,-0.339100974,0.556436392,0.251305927
4090,-0.435726503,0.616887078,0.212187043
4091,-0.310423848,0.632312923,0.134131085
4092,-0.332060789,0.567691276,0.180926501
4093,-0.321985916,0.603136396,0.106893571
4094,-0.232560197,0.779966132,0.232345864
4095,-0.342317378,0.731280817,0.127972031
4096,-0.300149987,0.958785679,0.418700095
4097,-0.361711557,0.917614993,0.221890551
4098,-0.375022934,0.827312246,0.192702971
4099,-0.37018004,0.862496316,0.10331086
4100,-0.493118292,0.612370309,0.292237449
4101,-0.534882746,0.792065891,0.125959006
4102,-0.399102025,0.982401481,0.179215521
4103,-0.328909722,0.855301801,0.233757717
4104,-0.349913359,0.75782547,0.324762268
4105,-0.343487037,1.129639631,0.29068914
4106,-0.382523316,0.975310745,0.469447499
4107,-0.282810167,0.884224443,0.349360122
4108,-0.328637957,1.071154424,0.188428152
4109,-0.331675167,0.57229479,0.315230475
4110,-0.261818676,0.746508939,0.169644397
4111,-0.360546837,0.835125508,0.426306984
4112,-0.253266978,0.851943236,0.289673854
4113,-0.415101761,0.822226883,0.236105
4114,-0.292168631,0.548436747,0.348093248
4115,-0.354305352,0.883662844,0.247420799
4116,-0.39380752,0.910034027,0.252532832
4117,-0.557281492,1.048495211,0.121156872
4118,-0.573230804,0.707914752,0.210038659
4119,-0.632682579,0.722063789,0.336293682
4120,-0.645470774,0.601386435,0.278469945
4121,-0.61778676,0.846599401,0.227897864
4122,-0.507661033,0.924621264,0.277369449
4123,-0.479127786,0.758362678,0.220303539
4124,-0.447775817,1.070139724,0.432225091
4125,-0.53436486,0.739721341,0.16580229
4126,-0.585811147,0.836606428,0.190817369
4127,-0.41191511,0.641970409,0.394131743
4128,-0.474775047,0.836158549,0.47193032
4129,-0.332979591,0.600650641,0.340441801
4130,-0.370690774,0.85880852,0.396342055
4131,-0.380425141,0.814318189,0.396902034
4132,-0.301958468,0.981990927,0.367755351
4133,-0.222265376,0.621034878,0.398902381
4134,-0.268352185,0.764862499,0.518825749
4135,-0.326675542,0.773095242,0.254246815
4136,-0.346054472,0.799786439,0.305836842
4137,-0.329411644,0.713024973,0.460398823
4138,-0.271263208,0.555792664,0.346837497
4139,-0.295223332,1.013688853,0.448736688
4140,-0.264820466,0.965706933,0.319092249
4141,-0.158638292,0.821949192,0.330894631
4142,-0.174057386,0.911579751,0.365385418
4143,-0.191873607,0.967378639,0.524654003
4144,-0.352590646,0.823698412,0.354565919
4145,-0.570240458,0.731850597,0.35819449
4146,-0.503073313,0.791166028,0.335527447
4147,-0.488345109,1.201344523,0.352792704
4148,-0.510612037,0.905491959,0.408900002
4149,-0.468310029,0.865959951,0.381681086
4150,-0.459420843,0.831884156,0.639839094
4151,-0.357970601,0.781392371,0.663146388
4152,-0.360926294,0.943858301,0.510719427
4153,-0.430769505,0.843284217,0.310458229
4154,-0.348552425,0.948483368,0.40656686
4155,-0.380262804,0.933667832,0.39335849
4156,-0.347047275,1.075645201,0.495618899
4157,-0.401693851,0.91349574,0.158680157
4158,-0.460085513,0.911902909,0.308894517
4159,-0.44892279,0.672382432,0.418371597
4160,-0.446490898,0.877025939,0.284687782
4161,-0.407910137,0.774727286,0.143463175
4162,-0.437568517,0.860872724,0.210498312
4163,-0.587266413,1.018426952,0.368751132
4164,-0.595190747,0.605048502,0.136045612
4165,-0.503746182,0.885329142,0.288581594
4166,-0.518113461,0.904538513,0.322731318
4167,-0.525634802,0.868276972,0.497761212
4168,-0.433015238,0.794526024,0.379677825
4169,-0.494648747,1.12197666,0.275697242
4170,-0.610162121,0.704598506,0.260344901
4171,-0.591622288,1.052585765,0.352892312
4172,-0.602186286,0.969643769,0.214710964
4173,-0.648612993,1.116479618,0.403311673
4174,-0.62180181,0.649687422,0.350617251
4175,-0.546237677,0.727753428,0.518580353
4176,-0.525017028,1.06985057,0.437977864
4177,-0.481851739,0.729660727,0.349718022
4178,-0.325878887,0.820720712,0.124672949
4179,-0.372653438,0.96459368,0.225197296
4180,-0.359417241,0.98408005,0.293830892
4181,-0.410884208,1.054978881,0.273813909
4182,-0.478104996,0.931692787,0.329037874
4183,-0.510080953,0.934183054,0.402462089
4184,-0.526339946,0.975277202,0.410091045
4185,-0.471526858,1.033248938,0.356079077
4186,-0.267827539,0.991410974,0.389860091
4187,-0.349488349,0.98650626,0.355410725
4188,-0.390375065,0.714824953,0.173422948
4189,-0.394423954,0.929618126,0.251595391
4190,-0.36068264,1.205333094,0.335459395
4191,-0.344119806,1.10557086,0.384683891
4192,-0.249194724,0.960763349,0.314665162
4193,-0.470180187,1.127296116,0.292650034
4194,-0.644013086,0.785301067,0.226189093
4195,-0.63210714,0.941458544,0.165507598
4196,-0.495543908,1.01649228,0.18489974
4197,-0.599840805,1.040843714,0.195301839
4198,-0.799234982,1.066445082,-0.101370389
4199,-0.673118808,1.020153842,0.042877738
4200,-0.599164811,0.807806345,-0.079580122
4201,-0.647499275,1.007657438,0.251836636
4202,-0.678620045,0.786126226,0.178622731
4203,-0.703104849,0.965506878,0.096534317
4204,-0.637134336,1.112960597,-0.066158978
4205,-0.644169354,0.888802236,0.165804522
4206,-0.56101773,0.786637285,0.212124613
4207,-0.763218402,0.892040667,0.203383863
4208,-0.76594942,0.794333092,0.303148619
4209,-0.790419462,1.029453804,0.072495612
4210,-0.741116197,0.932565108,0.056211992
4211,-0.724850036,1.158232815,0.108306776
4212,-0.605542525,1.002796294,0.289837447
4213,-0.723180575,0.883694161,0.088481392
4214,-0.665344464,1.015197868,0.180053023
4215,-0.578416072,0.850610918,0.263734402
4216,-0.405304164,1.005628719,0.514735074
4217,-0.454110929,0.800174903,0.143894344
4218,-0.428809599,0.992806965,-0.036727847
4219,-0.578914286,1.10195452,0.20105349
4220,-0.746055326,1.033108308,0.18301038
4221,-0.620770269,1.032310037,0.022637634
4222,-0.588441158,1.040100229,0.102953717
4223,-0.467656509,1.014234159,0.044956172
4224,-0.574919439,0.741182581,0.058677061
4225,-0.508936324,1.089420623,0.28833668
4226,-0.347841899,1.080420636,0.001752799
4227,-0.334436411,0.775734478,0.069778113
4228,-0.334641057,0.812102946,0.122862199
4229,-0.355667618,0.895987437,0.008088977
4230,-0.498211931,0.819811645,0.21967245
4231,-0.377454291,0.734527391,0.216980243
4232,-0.437451932,0.597218694,0.102691492
4233,-0.395492277,0.866821968,0.131260821
4234,-0.526593404,0.900820885,-0.058919627
4235,-0.600075163,0.984498808,0.162679759
4236,-0.449028017,0.873170692,0.277198708
4237,-0.470185211,0.834792234,0.117656168
4238,-0.342571549,1.105315829,0.181347534
4239,-0.36264285,0.939855283,0.255092747
4240,-0.519601731,0.867947535,0.329642564
4241,-0.426456813,0.887763999,0.339685499
4242,-0.470725897,0.584699015,0.245750849
4243,-0.403526386,0.802827477,0.295163112
4244,-0.404372779,0.910947091,0.239706764
4245,-0.531502741,0.842395666,0.017315382
4246,-0.49785014,0.936372183,0.14850235
4247,-0.309838757,0.772212307,0.327740369
4248,-0.29734748,0.80856865,0.134577921
4249,-0.333200305,0.968132925,0.070955483
4250,-0.273147048,1.126839822,0.309097101
4251,-0.296191814,0.779830959,0.218241509
4252,-0.316578068,0.622801896,0.189375584
4253,-0.43871053,0.853258837,0.300733439
4254,-0.431908203,1.112282467,0.255381503
4255,-0.363603312,0.76739017,0.315473449
4256,-0.459629139,0.896574708,0.235926486
4257,-0.356206857,0.916340556,0.304637007
4258,-0.395008657,0.927431331,0.242821887
4259,-0.489633642,0.792060749,0.454773381
4260,-0.41409226,0.646138899,0.388833206
4261,-0.455755849,0.740097924,0.417636162
4262,-0.404554084,0.812619459,0.311090025
4263,-0.446785734,0.857645403,0.122473724
4264,-0.461120239,0.787181161,0.464562732
4265,-0.427521662,0.787954829,0.26366365
4266,-0.416235267,0.878072415,0.153220911
4267,-0.589725008,0.861936242,0.182990893
4268,-0.658423637,0.807587143,0.285833795
4269,-0.549411233,0.690861121,0.221347893
4270,-0.547387961,0.718797985,0.09043346
4271,-0.577461247,0.973451399,0.237782021
4272,-0.668668945,0.728752947,0.328813422
4273,-0.719571041,0.694110522,0.279637788
4274,-0.835668374,1.106156838,0.034646169
4275,-0.774587706,0.851651606,0.117325142
4276,-0.764788535,0.965037233,0.196019389
4277,-0.785287185,0.70565917,0.069510707
4278,-0.728324539,0.894441596,0.103511482
4279,-0.646423202,0.869907062,0.076089274
4280,-0.440660697,0.727761513,0.176235879
4281,-0.562589429,1.122458721,0.189976089
4282,-0.444789566,0.984702036,0.124462627
4283,-0.364218517,0.86691406,0.084619955
4284,-0.43926008,0.838736212,-0.022703849
4285,-0.420677455,0.658849738,0.177402637
4286,-0.459315952,0.959076442,0.15735314
4287,-0.439995881,0.963575139,0.0733249
4288,-0.320356156,0.933388497,0.165954734
4289,-0.298869839,1.113723657,0.2400142
4290,-0.29139563,0.641332371,0.189162393
4291,-0.362255735,0.777438567,0.422041313
4292,-0.504537648,0.760829017,0.347702324
4293,-0.517047136,0.852034189,0.267766506
4294,-0.413982976,0.861533912,0.235478491
4295,-0.549845691,0.857676494,0.191988462
4296,-0.620033941,0.825728746,0.265972756
4297,-0.580842088,0.758116605,0.251150016
4298,-0.637712567,1.110041238,0.095953399
4299,-0.667636638,1.161501424,0.330607143
4300,-0.662501627,0.972264507,0.164905734
4301,-0.734916031,0.893211601,0.129768605
4302,-0.763350573,1.143086665,0.206584558
4303,-0.654179697,0.755894734,0.257509566
4304,-0.730143561,0.920407809,0.30437506
4305,-0.81637039,0.872339954,0.392697814
4306,-0.809553268,0.80578916,0.476768385
4307,-0.695898624,0.944505875,0.063524163
4308,-0.679027497,0.912970409,0.331005169
4309,-0.685706859,0.906805407,0.310658109
4310,-0.64833855,0.851202806,0.079738643
4311,-0.759258152,0.751827588,0.190278095
4312,-0.666418081,0.732198899,0.436206789
4313,-0.59918155,0.790391864,0.356227429
4314,-0.607741145,0.972540603,0.446453827
4315,-0.501227858,0.860072422,0.330879882
4316,-0.587384517,0.951954382,0.206839163
4317,-0.477099984,0.990595478,0.323440761
4318,-0.46803743,0.97917941,0.344092945
4319,-0.500923255,1.080643018,0.154622849
4320,-0.501874372,0.821648321,0.062868018
4321,-0.508479045,0.859657904,0.194262233
4322,-0.405300563,1.212713135,0.221367411
4323,-0.503436244,0.894885809,0.15986333
4324,-0.553427615,0.664285131,0.338748641
4325,-0.446447268,0.874193805,0.147892869
4326,-0.489239074,0.926533378,0.01738416
4327,-0.402900192,0.544701689,0.221110641
4328,-0.270399411,1.075358398,0.156381818
4329,-0.334096962,0.783086457,0.270120781
4330,-0.300582395,0.918143448,0.399551827
4331,-0.422648159,0.810026479,0.373165333
4332,-0.368939245,0.736545305,0.216132363
4333,-0.370514485,0.715048363,0.31944515
4334,-0.348727609,0.819337343,0.31863813
4335,-0.418667247,0.980398148,0.349643591
4336,-0.553414878,0.765848473,0.325694181
4337,-0.486083669,0.795682734,0.338570123
4338,-0.636743168,0.713737474,0.312078046
4339,-0.618370743,0.979148859,0.276106118
4340,-0.50534675,1.001403796,0.054039139
4341,-0.478323824,0.912466557,0.263718337
4342,-0.319930672,0.858047426,0.131379694
4343,-0.270190832,0.918198552,0.104569362
4344,-0.366473913,0.775323679,0.148908362
4345,-0.389071579,0.87614006,0.107761673
4346,-0.411711897,0.858567768,0.215975058
4347,-0.550403151,0.634349731,0.285790163
4348,-0.607976855,0.965045738,0.147313252
4349,-0.622720685,0.782096225,0.118485178
4350,-0.753274565,0.999730418,0.328300868
4351,-0.693417988,0.951107905,0.190664783
4352,-0.672744933,0.858419269,0.060847061
4353,-0.773680159,0.789494118,0.17467151
4354,-0.690805826,0.742270897,0.178882034
4355,-0.600279835,1.071026566,0.277495542
4356,-0.56559807,0.906004784,0.080171217
4357,-0.578953509,0.902373111,0.019822764
4358,-0.512799014,0.754288773,-0.01152573
4359,-0.449784148,0.736648366,0.179682879
4360,-0.427812347,0.958385404,0.189257791
4361,-0.501411313,0.905162521,0.222758088
4362,-0.474439849,0.823355015,0.164855517
4363,-0.382207697,0.679032976,0.382060386
4364,-0.453945577,0.702171397,0.284049665
4365,-0.296120704,1.00491879,0.198211248
4366,-0.377830781,0.857175327,0.231957215
4367,-0.394763118,0.881212121,0.24699092
4368,-0.460154744,1.167893136,0.113890176
4369,-0.436958336,0.748020713,0.244303241
4370,-0.573705703,0.80289497,0.236361803
4371,-0.587886401,0.80505177,0.250741058
4372,-0.645365324,1.117969682,0.359824693
4373,-0.596343104,1.107331058,0.419884169
4374,-0.490798634,1.049828355,0.16950499
4375,-0.434638953,1.024943972,0.315837587
4376,-0.629150092,0.788960408,0.289952748
4377,-0.427963526,1.10224712,0.318052703
4378,-0.402777085,0.891551625,0.236744009
4379,-0.465751173,1.110800216,0.403104753
4380,-0.441338341,0.998085487,0.308489794
4381,-0.422854752,0.929473556,0.278030772
4382,-0.479814833,1.123089757,0.245177409
4383,-0.460574272,1.017927441,0.006680051
4384,-0.512373889,1.14677528,0.34960072
4385,-0.537754233,0.818601386,0.204985343
4386,-0.578433449,0.752225992,0.302042129
4387,-0.667446296,0.791978127,0.284012212
4388,-0.609915221,0.811143596,0.224743222
4389,-0.528613603,0.79419399,0.285945593
4390,-0.471978249,0.84600447,0.315249784
4391,-0.407188409,1.103137295,0.212853161
4392,-0.400336854,0.907577322,0.19775479
4393,-0.467205423,1.031853418,0.149840476
4394,-0.411859959,0.943158914,0.295949956
4395,-0.541477146,0.719741714,0.263486767
4396,-0.605222801,1.018377807,0.419702056
4397,-0.658408713,0.695975469,0.255141231
4398,-0.536819899,0.795127667,0.395470014
4399,-0.45291264,0.816850865,0.362486382
4400,-0.426807202,0.833799096,0.078714208
4401,-0.364029351,0.671205527,0.442760889
4402,-0.472942055,0.88991488,0.469585364
4403,-0.46171211,0.876520849,0.360481793
4404,-0.487473473,0.716145299,0.471396546
4405,-0.425708604,0.791165753,0.343818851
4406,-0.449459975,0.784659127,0.364440547
4407,-0.488873918,0.544629696,0.236350724
4408,-0.44830718,0.66988847,0.346736795
4409,-0.393020617,0.841138894,0.184902919
4410,-0.47616474,0.828480013,0.320547857
4411,-0.495559608,0.703488456,0.325703421
4412,-0.588925575,0.648336712,0.259467519
4413,-0.774086371,0.718461606,0.189323259
4414,-0.700904605,0.685385599,0.256996383
4415,-0.605948621,0.668635643,0.018329584
4416,-0.557265711,0.528673698,0.231487613
4417,-0.697966537,0.863081671,0.111727516
4418,-0.68680605,0.8834122,0.16360688
4419,-0.830432382,0.56082925,0.261410614
4420,-0.658475557,0.691281246,0.249917107
4421,-0.714204603,0.618744952,0.378566096
4422,-0.566363407,0.712902107,0.088090892
4423,-0.468294992,0.722944719,0.274366371
4424,-0.535826593,0.732924199,0.218063939
4425,-0.610386952,1.023162405,0.199851831
4426,-0.556008233,0.756825769,0.079266231
4427,-0.612986126,0.703550831,0.153248868
4428,-0.585517115,0.598720594,-0.008212267
4429,-0.609578289,0.762766266,0.172262603
4430,-0.7290644,0.592022594,0.120936607
4431,-0.856352456,0.69472429,0.181765265
4432,-0.759373113,1.005742492,0.330510767
4433,-0.746231551,0.825026934,0.230587096
4434,-0.739761786,0.812321098,0.215040861
4435,-0.64068443,1.022576585,0.293459012
4436,-0.527802015,0.929857201,0.285490626
4437,-0.554390661,0.786058895,0.269470274
4438,-0.578839249,0.781544436,0.337190939
4439,-0.527169025,0.591300769,0.369606981
4440,-0.631432351,1.008271301,0.195109748
4441,-0.588631339,0.899165358,0.296586748
4442,-0.531877868,0.995677347,0.218042192
4443,-0.482034241,1.031817978,0.206401539
4444,-0.656686532,0.787568839,0.197522309
4445,-0.704497608,0.752961326,0.112724252
4446,-0.750387345,0.815444521,0.170251138
4447,-0.704545636,0.672530179,0.159134522
4448,-0.633104458,0.879917513,0.277208276
4449,-0.492904306,0.981317132,0.217031269
4450,-0.541921773,0.852091591,0.177900566
4451,-0.585852401,0.902728819,0.01716528
4452,-0.493926123,0.894044323,0.271375529
4453,-0.490905765,0.905988302,0.101708332
4454,-0.40926607,0.722413168,0.199245778
4455,-0.417552697,0.549428519,0.092387402
4456,-0.534250428,0.852077469,0.102694144
4457,-0.63791962,0.968288836,0.178799228
4458,-0.738053514,0.975277013,0.183612708
4459,-0.644036484,0.897490992,0.219322155
4460,-0.530856687,0.786920415,0.222139775
4461,-0.390112085,0.984700593,0.272358453
4462,-0.357290471,0.952699296,0.299617954
4463,-0.301270871,0.936888192,0.27031241
4464,-0.390024052,1.106657623,0.457094919
4465,-0.502277403,0.871983527,0.165063174
4466,-0.429840275,1.213517537,0.374911525
4467,-0.408388499,1.015532431,0.350163782
4468,-0.420173568,0.811576982,0.404821749
4469,-0.411031871,0.989724406,0.235427185
4470,-0.410079482,1.036607944,0.027128885
4471,-0.330237349,0.868813756,0.172012647
4472,-0.260799467,0.655233302,0.236694733
4473,-0.26053383,0.867928182,0.296677008
4474,-0.233736268,0.789182117,0.043214425
4475,-0.239953245,0.960331899,0.187406177
4476,-0.327093083,1.062029452,0.212781494
4477,-0.304531373,0.800190036,0.231818107
4478,-0.462247468,0.82705932,0.186916891
4479,-0.393135311,1.006995973,0.04864155
4480,-0.515219248,0.722471281,0.316161609
4481,-0.490483543,0.719655015,0.267318807
4482,-0.558078538,0.611078298,0.157032018
4483,-0.499972519,0.831111497,0.193089421
4484,-0.503480397,0.919262408,0.230487366
4485,-0.63634912,0.835043618,0.242003959
4486,-0.586624144,0.885933502,0.27820247
4487,-0.629830876,1.080536099,0.169924099
4488,-0.54756983,0.730982731,0.32103119
4489,-0.549318327,0.63680192,0.405391484
4490,-0.515381129,1.085247867,0.243103835
4491,-0.593830901,1.058011714,0.142832963
4492,-0.627174054,0.919806225,0.233297175
4493,-0.646293774,1.0478909,-0.101877511
4494,-0.560911993,0.991124272,0.018156253
4495,-0.431155323,0.585740838,0.307857541
4496,-0.527968891,0.80575946,0.339782861
4497,-0.453836385,1.136762429,0.258386134
4498,-0.650689826,0.983814575,0.347425063
4499,-0.725603372,1.060247009,0.076405547
4500,-0.763115292,1.096148892,0.451903938
4501,-0.823373718,0.930648886,0.353031037
4502,-0.891435636,0.917988644,0.271562583
4503,-0.78923745,0.965262908,0.33599211
4504,-0.760777038,0.882289411,0.352671197
4505,-0.692053935,0.777435044,0.229158557
4506,-0.611144838,0.903810127,0.207628015
4507,-0.576919051,0.855488644,0.179966509
4508,-0.513359078,0.877788993,0.198222981
4509,-0.516185336,0.708273068,0.316583507
4510,-0.605074503,0.721759311,0.321297638
4511,-0.496271752,0.738086113,0.019043559
4512,-0.542809109,0.65949505,-0.008103948
4513,-0.610634054,0.66317025,0.163501216
4514,-0.606757756,0.789073731,0.125878737
4515,-0.66331403,0.893176217,0.214134603
4516,-0.667659551,0.988475957,0.12500203
4517,-0.60714798,0.760687729,0.29481962
4518,-0.554553775,0.929378348,0.218552765
4519,-0.608867205,0.915776464,0.227735332
